Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
0.36094,0.371917,0.289586,0.582175,0.494661,0.374385,0.366043,Osmancik
0.520067,0.485608,0.386262,0.746077,0.43102,0.525141,0.628608,Osmancik
0.342633,0.344708,0.308879,0.515146,0.573975,0.344146,0.437679,Osmancik
0.379159,0.407471,0.419974,0.47162,0.692523,0.380274,0.414497,Osmancik
0.448777,0.417463,0.326151,0.688138,0.427329,0.452532,0.816572,Osmancik
0.323535,0.362886,0.365786,0.432988,0.685919,0.325861,0.262051,Osmancik
0.416124,0.508672,0.494836,0.477885,0.734509,0.424226,0.260236,Osmancik
0.364637,0.381783,0.339275,0.532756,0.583671,0.364979,0.523791,Osmancik
0.340433,0.382437,0.327396,0.502818,0.600012,0.352409,0.468503,Osmancik
0.334976,0.358819,0.355542,0.455335,0.66099,0.336058,0.273127,Osmancik
0.421405,0.497312,0.493247,0.484113,0.729202,0.422908,0.334173,Osmancik
0.373262,0.447916,0.436635,0.451961,0.717826,0.377022,0.351794,Osmancik
0.336736,0.371204,0.290948,0.548884,0.527473,0.353639,0.654528,Osmancik
0.397993,0.426199,0.34265,0.585279,0.540014,0.405591,0.513603,Osmancik
0.480461,0.483036,0.436104,0.640027,0.570023,0.480046,0.373875,Osmancik
0.408115,0.396697,0.282619,0.66458,0.405685,0.422468,0.342514,Osmancik
0.340257,0.317804,0.265525,0.56178,0.491306,0.339399,0.368564,Osmancik
0.286921,0.322859,0.31281,0.425869,0.653908,0.290436,0.512585,Osmancik
0.309012,0.274677,0.240423,0.530106,0.49797,0.309335,0.894198,Osmancik
0.369125,0.357367,0.360024,0.510159,0.619337,0.367528,0.516962,Osmancik
0.335504,0.338882,0.326517,0.506357,0.596242,0.336234,0.808327,Osmancik
0.5257,0.600145,0.499449,0.663306,0.599433,0.547117,0.271929,Osmancik
0.258757,0.279356,0.314054,0.364587,0.704437,0.257999,0.743056,Osmancik
0.287273,0.290273,0.278263,0.444697,0.611044,0.289381,0.63314,Osmancik
0.503256,0.524933,0.406843,0.70418,0.489387,0.518284,0.311657,Osmancik
0.212199,0.262065,0.219415,0.394948,0.606961,0.220464,0.333487,Osmancik
0.406002,0.401308,0.344775,0.597103,0.531192,0.407085,0.585229,Osmancik
0.429766,0.416154,0.404969,0.572333,0.602095,0.429149,0.625904,Osmancik
0.312973,0.260676,0.1804,0.59031,0.370375,0.317071,0.450224,Osmancik
0.434079,0.413539,0.301106,0.690937,0.39839,0.44339,0.764303,Osmancik
0.435047,0.412573,0.362849,0.624346,0.522443,0.440049,0.571519,Osmancik
0.516106,0.55556,0.498083,0.632171,0.622851,0.521888,0.228931,Osmancik
0.467963,0.505736,0.494119,0.561893,0.673509,0.471079,0.795663,Osmancik
0.482573,0.479287,0.372631,0.715115,0.447278,0.493143,0.345802,Osmancik
0.472364,0.531979,0.512898,0.552518,0.69242,0.479606,0.768027,Osmancik
0.414452,0.497175,0.486233,0.489446,0.721225,0.427479,0.800002,Osmancik
0.428446,0.491687,0.406653,0.587766,0.590565,0.439258,0.233401,Osmancik
0.469108,0.521183,0.505224,0.563818,0.679302,0.473453,0.2052,Osmancik
0.446488,0.494502,0.499717,0.52239,0.705914,0.445499,0.187491,Osmancik
0.43003,0.399121,0.316832,0.673632,0.432221,0.434863,0.635849,Osmancik
0.569882,0.573897,0.495711,0.723077,0.548193,0.57129,0.358372,Osmancik
0.327407,0.239583,0.146399,0.662532,0.241637,0.328674,0.474876,Osmancik
0.385319,0.410693,0.340549,0.571873,0.55023,0.396185,0.539367,Osmancik
0.425629,0.439249,0.346203,0.654844,0.47913,0.442247,0.241044,Osmancik
0.465235,0.457036,0.351309,0.712326,0.428962,0.481188,0.730162,Osmancik
0.44772,0.504162,0.451271,0.571809,0.636714,0.455257,0.745749,Osmancik
0.267823,0.222577,0.233859,0.449183,0.569424,0.265032,0.798496,Osmancik
0.421229,0.46011,0.376308,0.588637,0.565503,0.431171,0.317664,Osmancik
0.413484,0.429299,0.355467,0.606708,0.531879,0.423259,0.758408,Osmancik
0.408995,0.440046,0.409614,0.540836,0.631294,0.410338,0.595158,Osmancik
0.349586,0.43467,0.403069,0.452823,0.695653,0.359705,0.784848,Osmancik
0.399842,0.387074,0.300326,0.627769,0.460864,0.403921,0.386255,Osmancik
0.237194,0.321369,0.359047,0.306378,0.776573,0.246308,0.771235,Osmancik
0.266414,0.29322,0.239876,0.459348,0.565266,0.279184,0.293043,Osmancik
0.403098,0.453276,0.411469,0.531698,0.639966,0.412799,0.788562,Osmancik
0.509505,0.610428,0.598648,0.548972,0.745195,0.516878,0.561685,Osmancik
0.337617,0.39976,0.393003,0.436071,0.701774,0.34186,0.185093,Osmancik
0.420701,0.434865,0.323699,0.651802,0.460444,0.430204,0.335462,Osmancik
0.417708,0.430434,0.299339,0.677049,0.410687,0.435566,0.618064,Osmancik
0.371854,0.376206,0.301931,0.581835,0.506595,0.376934,0.327967,Osmancik
0.464003,0.483459,0.377969,0.671714,0.492853,0.481013,0.551203,Osmancik
0.301179,0.317741,0.262158,0.499138,0.54798,0.313115,0.770721,Osmancik
0.511354,0.515696,0.404623,0.710449,0.481676,0.517493,0.517518,Osmancik
0.163968,0.257333,0.365684,0.153838,0.882546,0.163502,0.860807,Osmancik
0.303292,0.329476,0.280513,0.48033,0.581221,0.309951,0.310533,Osmancik
0.347738,0.353089,0.298772,0.539966,0.542765,0.356276,0.385468,Osmancik
0.394297,0.450826,0.421549,0.519722,0.656581,0.398207,0.250371,Osmancik
0.487942,0.47662,0.378863,0.691559,0.475353,0.489715,0.384487,Osmancik
0.362524,0.396026,0.295617,0.591984,0.490986,0.384933,0.464924,Osmancik
0.410403,0.449928,0.379866,0.586368,0.570379,0.422117,0.353189,Osmancik
0.287625,0.286021,0.212243,0.521541,0.478529,0.296062,0.308298,Osmancik
0.322654,0.343208,0.249497,0.561352,0.475981,0.336058,0.754791,Osmancik
0.442088,0.567321,0.561077,0.465644,0.779434,0.455257,0.452035,Osmancik
0.293346,0.251492,0.122807,0.626446,0.253698,0.308544,0.622207,Osmancik
0.45749,0.445412,0.340374,0.695346,0.434593,0.466333,0.667395,Osmancik
0.251804,0.26206,0.197218,0.476606,0.50879,0.264768,0.527712,Osmancik
0.456434,0.45448,0.359176,0.674891,0.472484,0.458773,0.333103,Osmancik
0.247228,0.275369,0.257468,0.39658,0.636483,0.247451,0.790447,Osmancik
0.286745,0.353607,0.331236,0.411726,0.678785,0.298699,0.691756,Osmancik
0.381887,0.395709,0.351218,0.537751,0.589032,0.38757,0.600894,Osmancik
0.392713,0.445629,0.469593,0.453132,0.737014,0.390032,0.193498,Osmancik
0.419996,0.420146,0.312976,0.655589,0.446148,0.420271,0.325172,Osmancik
0.362436,0.385532,0.320148,0.568821,0.535222,0.365946,0.776577,Osmancik
0.361468,0.444483,0.368546,0.507061,0.628367,0.378077,0.263143,Osmancik
0.285953,0.250246,0.19355,0.534444,0.445725,0.284546,0.366421,Osmancik
0.416212,0.45062,0.399407,0.566202,0.602903,0.425633,0.456435,Osmancik
0.359796,0.365532,0.289154,0.575666,0.500487,0.361551,0.576189,Osmancik
0.316318,0.323297,0.254601,0.542737,0.499327,0.32006,0.753135,Osmancik
0.218711,0.231106,0.222859,0.382801,0.620814,0.222574,0.258934,Osmancik
0.379247,0.385321,0.309873,0.596179,0.500437,0.388274,0.586981,Osmancik
0.37203,0.386367,0.301045,0.587924,0.499997,0.385109,0.46079,Osmancik
0.370357,0.35405,0.303209,0.575913,0.513357,0.370781,0.539692,Osmancik
0.424397,0.42135,0.326017,0.653611,0.460958,0.430643,0.744596,Osmancik
0.498768,0.526354,0.409257,0.707593,0.48847,0.511955,0.767807,Osmancik
0.361292,0.397664,0.323487,0.545427,0.5593,0.372011,0.268859,Osmancik
0.399137,0.419354,0.364305,0.562738,0.578084,0.401635,0.363182,Osmancik
0.568386,0.648955,0.568137,0.656755,0.652084,0.591772,0.513665,Osmancik
0.343513,0.318005,0.308406,0.517482,0.57149,0.341157,0.892988,Osmancik
0.384791,0.386774,0.309049,0.595692,0.500128,0.392405,0.349496,Osmancik
0.344834,0.373697,0.322632,0.532822,0.569819,0.350387,0.802479,Osmancik
0.343249,0.354626,0.329159,0.517036,0.589105,0.346607,0.305437,Osmancik
0.464707,0.494439,0.415826,0.619249,0.571358,0.470288,0.313005,Osmancik
0.409259,0.445512,0.350106,0.602903,0.530622,0.423787,0.389723,Osmancik
0.373438,0.398841,0.332601,0.553435,0.559906,0.385636,0.27765,Osmancik
0.346418,0.364354,0.306043,0.540622,0.548566,0.349156,0.41581,Osmancik
0.467523,0.472194,0.401056,0.650706,0.532052,0.475563,0.656682,Osmancik
0.309717,0.318481,0.301992,0.471189,0.60703,0.311445,0.283726,Osmancik
0.410931,0.411321,0.278907,0.679292,0.386399,0.433368,0.348056,Osmancik
0.364284,0.387751,0.402813,0.474387,0.678939,0.36243,0.224127,Osmancik
0.428182,0.4787,0.48368,0.499626,0.712385,0.429325,0.494447,Osmancik
0.270903,0.305209,0.287228,0.419531,0.639898,0.272152,0.54318,Osmancik
0.336913,0.417564,0.393997,0.444787,0.695783,0.352672,0.266004,Osmancik
0.376166,0.413798,0.395655,0.502594,0.651824,0.379835,0.639692,Osmancik
0.331192,0.343208,0.357548,0.464577,0.654969,0.330432,0.723356,Osmancik
0.286393,0.27117,0.207368,0.526187,0.468807,0.292458,0.240785,Osmancik
0.44552,0.481161,0.422538,0.594326,0.597407,0.449103,0.302188,Osmancik
0.240979,0.250536,0.266459,0.371705,0.664666,0.246044,0.349237,Osmancik
0.29053,0.393697,0.348795,0.435741,0.671926,0.315752,0.766348,Osmancik
0.197764,0.304036,0.396398,0.205662,0.864082,0.199631,0.245558,Osmancik
0.29009,0.292327,0.216763,0.530616,0.473911,0.301072,0.501349,Osmancik
0.341665,0.358207,0.326457,0.513761,0.589758,0.351266,0.302806,Osmancik
0.259725,0.230974,0.185188,0.495359,0.477634,0.270306,0.389905,Osmancik
0.329607,0.346461,0.255397,0.572216,0.471053,0.343091,0.31243,Osmancik
0.336825,0.356564,0.364045,0.467383,0.657388,0.335091,0.273316,Osmancik
0.243531,0.285778,0.297575,0.362073,0.695083,0.254132,0.507494,Osmancik
0.203397,0.199434,0.229313,0.33714,0.66604,0.205784,0.393186,Osmancik
0.315789,0.339189,0.296676,0.482344,0.592922,0.321466,0.602287,Osmancik
0.415244,0.404318,0.327385,0.640818,0.474569,0.427215,0.773912,Osmancik
0.284193,0.25381,0.193379,0.542842,0.436686,0.296501,0.484927,Osmancik
0.379863,0.399866,0.431378,0.464795,0.705039,0.376319,0.505062,Osmancik
0.300739,0.251888,0.173294,0.590804,0.361356,0.304237,0.539894,Osmancik
0.425101,0.396412,0.296933,0.675494,0.409729,0.432489,0.675797,Osmancik
0.281112,0.333427,0.410098,0.32296,0.793704,0.277778,0.89344,Osmancik
0.335768,0.338085,0.284195,0.54253,0.527277,0.340717,0.313475,Osmancik
0.444816,0.473979,0.442173,0.565273,0.635371,0.446642,0.628529,Osmancik
0.390072,0.377779,0.324432,0.590969,0.518681,0.397767,0.343349,Osmancik
0.337441,0.409341,0.371274,0.481582,0.651155,0.356452,0.721453,Osmancik
0.396233,0.477982,0.471876,0.47352,0.723894,0.401899,0.184391,Osmancik
0.3884,0.466902,0.492601,0.432045,0.764805,0.390559,0.707494,Osmancik
0.442352,0.443875,0.386855,0.630848,0.537435,0.448576,0.297421,Osmancik
0.258845,0.247219,0.187029,0.49912,0.475654,0.278217,0.362222,Osmancik
0.333656,0.428311,0.456621,0.367709,0.788577,0.334828,0.223142,Osmancik
0.397817,0.420394,0.357563,0.582601,0.555167,0.414381,0.406882,Osmancik
0.373086,0.386736,0.384829,0.502472,0.644132,0.375088,0.294807,Osmancik
0.359356,0.359157,0.278005,0.598502,0.467519,0.373066,0.58377,Osmancik
0.296075,0.319447,0.280309,0.485301,0.576565,0.309687,0.786596,Osmancik
0.137828,0.183463,0.238377,0.217027,0.770111,0.141526,0.117848,Osmancik
0.249868,0.325827,0.307012,0.377231,0.689484,0.260724,0.636358,Osmancik
0.31887,0.376058,0.322342,0.489157,0.607753,0.341157,0.484679,Osmancik
0.393945,0.454734,0.357047,0.586647,0.551154,0.415963,0.314768,Osmancik
0.438831,0.42782,0.341457,0.657246,0.47236,0.450246,0.475791,Osmancik
0.338057,0.345526,0.287305,0.548038,0.524946,0.350211,0.496876,Osmancik
0.262894,0.223099,0.229362,0.450693,0.564017,0.260109,0.814305,Osmancik
0.383823,0.376406,0.34367,0.563492,0.560341,0.386428,0.618651,Osmancik
0.33304,0.356406,0.293159,0.532979,0.544223,0.342387,0.465717,Osmancik
0.397465,0.427265,0.453319,0.474459,0.711794,0.393548,0.329518,Osmancik
0.428182,0.469316,0.448393,0.538624,0.660481,0.433984,0.338717,Osmancik
0.342897,0.410724,0.375193,0.474437,0.659701,0.352496,0.206707,Osmancik
0.451681,0.45119,0.334526,0.688353,0.435578,0.472134,0.469359,Osmancik
0.266942,0.41167,0.460574,0.271103,0.853103,0.282437,0.166755,Osmancik
0.287449,0.237121,0.236371,0.483,0.539785,0.283931,0.791117,Osmancik
0.385055,0.404836,0.298734,0.626963,0.460078,0.403041,0.703385,Osmancik
0.298363,0.339632,0.29427,0.455996,0.614049,0.309863,0.363285,Osmancik
0.187291,0.215204,0.248275,0.303403,0.708157,0.192862,0.351131,Osmancik
0.456258,0.434548,0.314393,0.720145,0.382697,0.469673,0.550036,Osmancik
0.364372,0.3548,0.329886,0.53304,0.575689,0.36788,0.332286,Osmancik
0.353987,0.360087,0.336277,0.523076,0.589641,0.360847,0.300918,Osmancik
0.346682,0.345727,0.289527,0.548964,0.526105,0.352496,0.321369,Osmancik
0.248988,0.211005,0.177172,0.483912,0.481181,0.253428,0.518514,Osmancik
0.218359,0.232358,0.216992,0.394727,0.605118,0.227145,0.683572,Osmancik
0.328815,0.332159,0.329807,0.483156,0.61875,0.32929,0.877268,Osmancik
0.321246,0.303334,0.274556,0.514671,0.544603,0.321818,0.715633,Osmancik
0.513642,0.527373,0.374804,0.75421,0.411745,0.521273,0.372741,Osmancik
0.408115,0.434036,0.386286,0.55791,0.599668,0.407964,0.286131,Osmancik
0.304964,0.239002,0.228726,0.520161,0.496363,0.300897,0.731199,Osmancik
0.381095,0.373401,0.301459,0.59994,0.488922,0.394866,0.410804,Osmancik
0.287361,0.309914,0.27377,0.461022,0.592879,0.298523,0.252158,Osmancik
0.314557,0.322737,0.297692,0.484186,0.592132,0.323928,0.397987,Osmancik
0.160007,0.198895,0.206438,0.298402,0.681983,0.164293,0.427317,Osmancik
0.356451,0.464905,0.491947,0.392299,0.791032,0.369374,0.223433,Osmancik
0.47474,0.50478,0.433573,0.626193,0.579574,0.48321,0.426768,Osmancik
0.397729,0.450788,0.412551,0.532145,0.640389,0.411129,0.507397,Osmancik
0.394737,0.406953,0.342117,0.592531,0.532999,0.406997,0.324552,Osmancik
0.428446,0.422808,0.326303,0.653602,0.461246,0.435302,0.347618,Osmancik
0.332952,0.392345,0.359751,0.474185,0.648775,0.337816,0.588951,Osmancik
0.265006,0.254001,0.250793,0.436093,0.59604,0.263801,0.312988,Osmancik
0.294314,0.277217,0.236562,0.515025,0.50903,0.301688,0.519318,Osmancik
0.266854,0.222925,0.207701,0.478106,0.517509,0.267757,0.621672,Osmancik
0.254269,0.245661,0.213154,0.468579,0.532048,0.263098,0.277764,Osmancik
0.247668,0.302298,0.259447,0.418852,0.618566,0.260285,0.262764,Osmancik
0.35918,0.440168,0.445321,0.444852,0.728345,0.36366,0.817087,Osmancik
0.350642,0.325922,0.260981,0.590101,0.458803,0.357771,0.447662,Osmancik
0.194596,0.201478,0.177094,0.390816,0.573849,0.211234,0.690818,Osmancik
0.314029,0.295353,0.277527,0.492547,0.567599,0.318477,0.371039,Osmancik
0.338409,0.381297,0.345337,0.485841,0.628433,0.34186,0.703429,Osmancik
0.402658,0.390032,0.261774,0.68541,0.360731,0.417809,0.699729,Osmancik
0.324943,0.379374,0.370524,0.447809,0.677541,0.334124,0.664204,Osmancik
0.442088,0.451718,0.312502,0.702145,0.399084,0.460707,0.432609,Osmancik
0.488206,0.526195,0.448566,0.647733,0.573425,0.501055,0.287422,Osmancik
0.300123,0.318401,0.259368,0.514658,0.530828,0.316456,0.718117,Osmancik
0.267471,0.28206,0.303445,0.395563,0.672045,0.265471,0.787899,Osmancik
0.266502,0.243058,0.234985,0.454348,0.565598,0.266086,0.822136,Osmancik
0.331984,0.334509,0.263692,0.556812,0.494376,0.343267,0.290698,Osmancik
0.260606,0.311425,0.272586,0.411354,0.63555,0.268372,0.248893,Osmancik
0.291762,0.239023,0.199133,0.537241,0.448747,0.291491,0.360968,Osmancik
0.384439,0.396961,0.323211,0.589758,0.518697,0.389328,0.308614,Osmancik
0.452473,0.51595,0.383679,0.658105,0.510362,0.476793,0.786886,Osmancik
0.068386,0.056183,0.077885,0.229873,0.640396,0.075246,0.239272,Osmancik
0.334712,0.357932,0.289418,0.538846,0.535451,0.349859,0.637477,Osmancik
0.329167,0.388421,0.338662,0.479791,0.628409,0.339575,0.426926,Osmancik
0.383207,0.391611,0.293411,0.618708,0.462907,0.395658,0.64532,Osmancik
0.279352,0.277751,0.206258,0.515737,0.478345,0.288854,0.464024,Osmancik
0.383383,0.470382,0.43433,0.485033,0.691819,0.394339,0.186922,Osmancik
0.379423,0.407719,0.340662,0.560562,0.560398,0.388801,0.726394,Osmancik
0.383823,0.425338,0.370289,0.536769,0.604964,0.395482,0.293018,Osmancik
0.400458,0.40576,0.353432,0.571784,0.561227,0.402514,0.668696,Osmancik
0.369477,0.507837,0.504827,0.385514,0.802155,0.376055,0.300403,Osmancik
0.508185,0.576986,0.465495,0.651932,0.583089,0.520394,0.316884,Osmancik
0.239482,0.288319,0.327002,0.321432,0.74619,0.24077,0.267783,Osmancik
0.326351,0.329582,0.287451,0.51425,0.556399,0.333949,0.814706,Osmancik
0.266062,0.300281,0.292704,0.398854,0.661458,0.273207,0.482245,Osmancik
0.342545,0.359823,0.338334,0.48709,0.622027,0.342387,0.361804,Osmancik
0.157983,0.130153,0.136373,0.342647,0.583355,0.159634,0.499413,Osmancik
0.341577,0.343694,0.270947,0.569319,0.489206,0.349771,0.447661,Osmancik
0.30294,0.367602,0.366029,0.398013,0.713111,0.302918,0.196205,Osmancik
0.23473,0.225371,0.191798,0.437076,0.54264,0.245517,0.544425,Osmancik
0.321158,0.364766,0.329006,0.475526,0.624589,0.325334,0.238792,Osmancik
0.134571,0.197733,0.21785,0.223283,0.752027,0.146273,0.221851,Osmancik
0.488646,0.515913,0.41506,0.675587,0.522143,0.499121,0.726583,Osmancik
0.264918,0.310717,0.294692,0.416382,0.648264,0.270833,0.413878,Osmancik
0.325471,0.316025,0.249015,0.555298,0.481517,0.325246,0.34235,Osmancik
0.234378,0.175023,0.145797,0.469488,0.463274,0.232771,0.459603,Osmancik
0.395265,0.430957,0.339715,0.597734,0.52615,0.413238,0.699249,Osmancik
0.323447,0.348109,0.373027,0.422026,0.699319,0.324455,0.593081,Osmancik
0.649622,0.685333,0.625891,0.720266,0.643667,0.657261,0.781559,Osmancik
0.292378,0.304041,0.252553,0.495912,0.542335,0.301336,0.508416,Osmancik
0.379159,0.331208,0.263119,0.621732,0.428978,0.38089,0.561148,Osmancik
0.173209,0.227726,0.299924,0.228667,0.798351,0.172205,0.69738,Osmancik
0.353283,0.366451,0.378191,0.464401,0.669786,0.352848,0.733313,Osmancik
0.379247,0.373354,0.351472,0.536836,0.590024,0.37878,0.55869,Osmancik
0.487062,0.46057,0.361707,0.721902,0.430033,0.491913,0.817185,Osmancik
0.255413,0.32964,0.285025,0.401887,0.653174,0.261779,0.224324,Osmancik
0.138092,0.12925,0.140787,0.304629,0.623662,0.13801,0.330611,Osmancik
0.331368,0.372519,0.341495,0.484332,0.626769,0.335883,0.712261,Osmancik
0.461979,0.471053,0.42977,0.608925,0.590927,0.463871,0.781076,Osmancik
0.356275,0.386684,0.379935,0.474664,0.66288,0.357331,0.323379,Osmancik
0.366485,0.376448,0.29321,0.589937,0.490658,0.376758,0.772586,Osmancik
0.227161,0.208993,0.187536,0.427868,0.547626,0.227057,0.47162,Osmancik
0.37643,0.416206,0.423408,0.475172,0.692094,0.377725,0.327288,Osmancik
0.358476,0.492596,0.477388,0.411874,0.770063,0.374121,0.243629,Osmancik
0.383647,0.39947,0.353112,0.558011,0.573025,0.38634,0.809083,Osmancik
0.403538,0.508746,0.536619,0.428399,0.790786,0.405327,0.755953,Osmancik
0.372822,0.398287,0.384294,0.496082,0.648885,0.37289,0.678468,Osmancik
0.422109,0.492168,0.444089,0.535252,0.660126,0.433896,0.296538,Osmancik
0.325295,0.317361,0.304877,0.487958,0.594711,0.326653,0.537094,Osmancik
0.394825,0.407202,0.341018,0.578362,0.54482,0.40102,0.479929,Osmancik
0.370885,0.370713,0.317865,0.566469,0.535354,0.373242,0.312829,Osmancik
0.262718,0.349978,0.401998,0.298588,0.805936,0.262043,0.695789,Osmancik
0.33172,0.342717,0.29683,0.522316,0.55721,0.336937,0.279204,Osmancik
0.353635,0.390359,0.410213,0.436326,0.712715,0.352584,0.310639,Osmancik
0.407587,0.394711,0.377075,0.563924,0.587341,0.405942,0.771354,Osmancik
0.354955,0.399475,0.379568,0.471804,0.664891,0.363924,0.506879,Osmancik
0.286217,0.264199,0.257616,0.463581,0.57686,0.28525,0.676869,Osmancik
0.383471,0.37816,0.310504,0.595211,0.50194,0.390207,0.525004,Osmancik
0.228217,0.301306,0.302961,0.329562,0.724497,0.236551,0.200715,Osmancik
0.44508,0.42792,0.312953,0.708035,0.393559,0.449367,0.36745,Osmancik
0.400282,0.359548,0.273668,0.662314,0.398385,0.404624,0.794054,Osmancik
0.442528,0.458357,0.426854,0.569666,0.620742,0.445763,0.427808,Osmancik
0.275832,0.327115,0.289652,0.426262,0.636027,0.285513,0.24448,Osmancik
0.40213,0.432542,0.374544,0.566208,0.583372,0.418073,0.398316,Osmancik
0.16872,0.144698,0.183575,0.321654,0.643709,0.1657,0.704959,Osmancik
0.449921,0.434062,0.37988,0.634297,0.528387,0.449191,0.602312,Osmancik
0.326967,0.293796,0.225747,0.588129,0.423976,0.327795,0.334395,Osmancik
0.405738,0.377547,0.281188,0.67817,0.390066,0.416403,0.526029,Osmancik
0.218623,0.205956,0.18558,0.418948,0.554479,0.220904,0.276804,Osmancik
0.405738,0.472637,0.438811,0.518359,0.66951,0.415788,0.303667,Osmancik
0.426509,0.39215,0.281023,0.696848,0.370293,0.431435,0.377724,Osmancik
0.339641,0.408084,0.379089,0.460483,0.6735,0.350475,0.331134,Osmancik
0.365429,0.332476,0.221299,0.65804,0.343425,0.377989,0.429961,Osmancik
0.438655,0.442777,0.432789,0.570304,0.624588,0.434775,0.28684,Osmancik
0.372382,0.394183,0.399765,0.489796,0.664836,0.383263,0.71267,Osmancik
0.452561,0.470345,0.371484,0.672587,0.486112,0.466948,0.263987,Osmancik
0.451241,0.495527,0.486145,0.544021,0.68156,0.457718,0.390816,Osmancik
0.377486,0.322378,0.231097,0.655048,0.358273,0.377813,0.822789,Osmancik
0.426509,0.460633,0.421733,0.559963,0.624785,0.428182,0.2762,Osmancik
0.48451,0.668411,0.642856,0.481002,0.810437,0.50712,0.107278,Osmancik
0.41498,0.421044,0.35818,0.609636,0.531611,0.424666,0.749597,Osmancik
0.177786,0.155757,0.167176,0.352142,0.60181,0.175545,0.385045,Osmancik
0.324327,0.32926,0.282659,0.515654,0.550899,0.326741,0.304953,Osmancik
0.625506,0.623288,0.472576,0.842852,0.423471,0.643899,0.418249,Osmancik
0.352227,0.387534,0.348814,0.510955,0.610002,0.362342,0.231367,Osmancik
0.445696,0.523565,0.424311,0.596818,0.596713,0.465102,0.341717,Osmancik
